시도교육청코드,시도교육청명,표준학교코드,학교명,영문학교명,학교종류명,소재지명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일,법정동코드,시도명,시군구명,읍면동명
E10,인천광역시교육청,7361059,인천효성동초등학교,Incheon Hyosungdong Elementary School,초등학교,인천광역시,인천광역시서부교육지원청,공립,21095 ,인천광역시 계양구 새벌로171번길 4,(효성동/ 인천효성동초등학교),032-547-0815,http://hsd.icees.kr,남여공학,032-542-2488, ,N,해당없음, ,전후기,주간,19850301,19850301,20211216,2824510100,인천광역시,계양구,효성동
E10,인천광역시교육청,7361060,인천효성서초등학교,Incheon Hyoseongseo Elementary School,초등학교,인천광역시,인천광역시서부교육지원청,공립,21101 ,인천광역시 계양구 봉오대로 457,(효성동/ 효성서초등학교),032-628-5238,http://hss.icees.kr,남여공학,032-551-2111, ,N,해당없음, ,전후기,주간,19850125,19860930,20211216,2824510100,인천광역시,계양구,효성동
E10,인천광역시교육청,7361061,인천효성초등학교,Incheon Hyosung Elementary School,초등학교,인천광역시,인천광역시서부교육지원청,공립,21093 ,인천광역시 계양구 안남로 601,(효성동/ 효성초등학교),032-547-6313,http://www.hyosung.icees.kr,남여공학,032-548-2566, ,N,해당없음, ,전후기,주간,19820301,19820301,20211216,2824510100,인천광역시,계양구,효성동
E10,인천광역시교육청,7331051,인천후정초등학교, ,초등학교,인천광역시,인천광역시북부교육지원청,공립,21319 ,인천광역시 부평구 영성서로 56,(삼산동),032-517-2651,http://hujeong.icees.kr/,남여공학,0325172496, ,N,해당없음, ,전후기,주간,20030901,20031002,20211216,2823710500,인천광역시,부평구,삼산동
E10,인천광역시교육청,7351023,조산초등학교,Chosan Elementary School,초등학교,인천광역시,인천광역시강화교육지원청,공립,23058 ,인천광역시 강화군 양도면 강화남로 510,(양도면/ 조산초등학교),032-937-2068,http://chosan.icees.kr/main.do,남여공학,032-937-9835, ,N,해당없음, ,전후기,주간,19430401,19430401,20211216,2871035028,인천광역시,강화군,양도면
E10,인천광역시교육청,7351025,하점초등학교,Hajum Elementary School,초등학교,인천광역시,인천광역시강화교육지원청,공립,23015 ,인천광역시 강화군 하점면 강화대로 1190,(하점면/하점초등학교),032-933-5180,http://hajeom.icees.kr,남여공학,032-627-5000, ,N,해당없음, ,전후기,주간,19220703,19220703,20211216,2871037021,인천광역시,강화군,하점면
E10,인천광역시교육청,7331052,한일초등학교,HANIL Elementary School,초등학교,인천광역시,인천광역시북부교육지원청,사립,21368 ,인천광역시 부평구 원적로 247,(산곡동),032-502-5621,http://hanil.icees.kr,남여공학,032-513-0422, ,N,해당없음, ,전후기,주간,19650301,19650301,20211216,2823710300,인천광역시,부평구,산곡동
E10,인천광역시교육청,7351026,합일초등학교,Habil Elementary School,초등학교,인천광역시,인천광역시강화교육지원청,공립,23034 ,인천광역시 강화군 강화읍 합일길 3,(강화읍/합일초등학교),032-637-3973,http://habil.icees.kr/,남여공학,032-934-9538, ,N,해당없음, ,전후기,주간,19010401,19010401,20211216,2871025021,인천광역시,강화군,강화읍
E10,인천광역시교육청,7351027,해명초등학교,Haemyeong Elementary School,초등학교,인천광역시,인천광역시강화교육지원청,공립,23007 ,인천광역시 강화군 삼산면 삼산남로 345,/ 해명초등학교 (삼산면/ 해명초등학교),032-932-3278,http://hamy.icees.kr,남여공학,032-932-8298, ,N,해당없음, ,전후기,주간,19430401,19430401,20211216,2871041025,인천광역시,강화군,삼산면
E10,인천광역시교육청,7351028,화도초등학교,Hwado Elementary School,초등학교,인천광역시,인천광역시강화교육지원청,공립,23060 ,인천광역시 강화군 화도면 마니산로 717,(화도면),032-937-1083,hwado.icees.kr,남여공학,032-627-4000, ,N,해당없음, ,전후기,주간,19280316,19280705,20211216,2871034022,인천광역시,강화군,화도면
F10,광주광역시교육청,7391093,각화초등학교,Gakhwa Elementary School,초등학교,광주광역시,광주광역시동부교육지원청,공립,61139 ,광주광역시 북구 각화대로39번길 10,/ (각화동/ 각화초등학교) (각화동),062-260-2600,http://gakhwa.gen.es.kr,남여공학,062-260-2660, ,N,일반계, ,전기,주간,19900109,19900301,20211216,2917011300,광주광역시,북구,각화동
F10,광주광역시교육청,7391240,건국초등학교,건국초등학교,초등학교,광주광역시,광주광역시동부교육지원청,공립,61085 ,광주광역시 북구 첨단연신로108번길 86,/ 건국초등학교 (신용동),062-718-3503,http://geonkuk.gen.es.kr/,남여공학,062-718-3550, ,N,일반계, ,전기,주간,20140901,20141001,20211216,2917013000,광주광역시,북구,신용동
F10,광주광역시교육청,7391089,경양초등학교,KyungYang Elementary School,초등학교,광주광역시,광주광역시동부교육지원청,공립,61100 ,광주광역시 북구 북문대로98번길 20,/ 경양초등학교 (운암동),062-520-8303,http://kyungyang.gen.es.kr/,남여공학,062-520-8304, ,N,일반계, ,전기,주간,19850205,19850506,20211216,2917010900,광주광역시,북구,운암동
F10,광주광역시교육청,7401189,계수초등학교,Gye-Su Elementary School,초등학교,광주광역시,광주광역시서부교육지원청,공립,61951 ,광주광역시 서구 상무시민로 51,/ (치평동/ 계수초등학교) (치평동),062-380-2107, http://gyesu.gen.es.kr/ ,남여공학,062-380-2104, ,N,해당없음, ,전기,주간,20020902,20020902,20211216,2914012000,광주광역시,서구,치평동
F10,광주광역시교육청,7401206,고실초등학교,Gosil elememtary school,초등학교,광주광역시,광주광역시서부교육지원청,공립,62222 ,광주광역시 광산구 풍영로 300,(장덕동),062-956-8937,http://gosil.gen.es.kr,남여공학,062-956-8938, ,N,해당없음, ,전기,주간,20090301,20090301,20211216,2920012300,광주광역시,광산구,장덕동
F10,광주광역시교육청,7401362,광림초등학교,Gwangrim Elementary school,초등학교,광주광역시,광주광역시서부교육지원청,공립,61904 ,광주광역시 서구 하남대로710번길 19,/ 광림초등학교 (동천동),062-510-3703,http://gwangrim.gen.es.kr,남여공학,062-510-3775, ,N, , ,전후기,주간,20060901,20061002,20211216,2914013300,광주광역시,서구,동천동
F10,광주광역시교육청,7391070,광주계림초등학교,Gwangju Gyelim Elementary School,초등학교,광주광역시,광주광역시동부교육지원청,공립,61412 ,광주광역시 동구 중앙로 320,(계림동),062-221-8700,http://gyelim.gen.es.kr,남여공학,062-225-8790, ,N,일반계, ,전기,주간,19480903,19480903,20211216,2911010900,광주광역시,동구,계림동
F10,광주광역시교육청,7401132,광주광천초등학교,Gwangju Gwang-cheon Elementary School,초등학교,광주광역시,광주광역시서부교육지원청,공립,61920 ,광주광역시 서구 월산로 266,(농성동),062-360-6702,http://gwangcheon.gen.es.kr/,남여공학,062-361-5044, ,N,일반계, ,전기,주간,19690903,19700302,20211216,2914010600,광주광역시,서구,농성동
F10,광주광역시교육청,7006149,광주교육대학교광주부설초등학교,The Attached Elementary School of Gwangju National University of Education,초등학교,광주광역시,교육부,국립,61204 ,광주광역시 북구 필문대로 55,(풍향동/ 광주교육대학교광주부설초등학교),062-520-4363,http://busok.gnue.ac.kr/,남여공학,062-520-4384, ,N,일반계, ,전기,주간,19380331,19380331,20211216,2917011100,광주광역시,북구,풍향동
F10,광주광역시교육청,7401126,광주극락초등학교,Gwangju Kukrak Elementary School,초등학교,광주광역시,광주광역시서부교육지원청,공립,61911 ,광주광역시 서구 상무버들로54번길 5,/ (유촌동/ 광주극락초등학교) (유촌동),062-370-2601,http://kukrak.gen.es.kr/,남여공학,062-370-2603, ,N,일반계, ,전기,주간,19311009,19311104,20211216,2914011600,광주광역시,서구,유촌동
F10,광주광역시교육청,7391073,광주남초등학교,Gwangju Nam Elementary School,초등학교,광주광역시,광주광역시동부교육지원청,공립,61500 ,광주광역시 동구 지원로5번길 20,(소태동/ 광주남초등학교),062-220-1602,http://k-nam.gen.es.kr/,남여공학,062-220-1660, ,N,일반계, ,전기,주간,19430401,19430401,20211216,2911011900,광주광역시,동구,소태동
F10,광주광역시교육청,7401133,광주농성초등학교,Gwangju Nongsung Elementary School,초등학교,광주광역시,광주광역시서부교육지원청,공립,61617 ,광주광역시 남구 금화로481번길 7,(월산동/농성초등학교),062-360-6520,http://nongsung.gen.es.kr,남여공학,062-360-6530, ,N,일반계, ,전기,주간,19731010,19740308,20211216,2915510400,광주광역시,남구,월산동
F10,광주광역시교육청,7401123,광주대성초등학교,Gwangju Dae-Sung Elementary School,초등학교,광주광역시,광주광역시서부교육지원청,공립,61637 ,광주광역시 남구 서동로2번길 8,/ 광주대성초등학교 (서동),062-650-3902,k-daesung.gen.es.kr,남여공학,062-654-0154, ,N,일반계, ,전기,주간,19380513,19380513,20211216,2915510300,광주광역시,남구,서동
F10,광주광역시교육청,7391077,광주동산초등학교,Gwangju Dong San Elementary School,초등학교,광주광역시,광주광역시동부교육지원청,공립,61444 ,광주광역시 동구 준법로 16,/ 광주동산초등학교 (지산동),062-230-9291,k-dongsan.gen.es.kr,남여공학,062-222-0774, ,N,일반계, ,전기,주간,19670102,19670302,20211216,2911011100,광주광역시,동구,지산동
F10,광주광역시교육청,7391084,광주동운초등학교,Gwangju Dongun Elementary School,초등학교,광주광역시,광주광역시동부교육지원청,공립,61117 ,광주광역시 북구 북문대로8번길 21,(운암동/동운초등학교),062-520-5500,http://dongun.gen.es.kr,남여공학,062-520-5599, ,N,일반계, ,전기,주간,19760301,19770302,20211216,2917010900,광주광역시,북구,운암동
F10,광주광역시교육청,7391074,광주동초등학교,Gwangju Dong Elementary School,초등학교,광주광역시,광주광역시동부교육지원청,공립,61140 ,광주광역시 북구 석곡로 527,(망월동/광주동초등학교),062-250-2700,dong.gen.es.kr,남여공학,062-266-4943, ,N,일반계, ,전기,주간,19260420,19260918,20211216,2917012100,광주광역시,북구,망월동
F10,광주광역시교육청,7390098,광주동초등학교충효분교장,광주동초등학교충효분교장,초등학교,광주광역시,광주광역시동부교육지원청,공립,61146 ,광주광역시 북구 충효샘길 14-30,(충효동),062-528-6423,www.dong.es.kr,남여공학,062-266-6423, ,N,일반계, ,전기,주간,20020901,20020901,20211216,2917011800,광주광역시,북구,충효동
F10,광주광역시교육청,7391081,광주문화초등학교,Gwangju Munhwa Elementary School,초등학교,광주광역시,광주광역시동부교육지원청,공립,61196 ,광주광역시 북구 군왕로 135,/ 광주문화초등학교 (두암동),062-260-2002,http://k-munhwa.gen.es.kr,남여공학,062-264-3601, ,N,일반계, ,전기,주간,19700202,19700607,20211216,2917011400,광주광역시,북구,두암동
F10,광주광역시교육청,7401129,광주방림초등학교,Gwangju Banglim Elementary School,초등학교,광주광역시,광주광역시서부교육지원청,공립,61677 ,광주광역시 남구 큰방림길 20,/ 광주방림초등학교 (방림동),062-670-7209,http://banglim.gen.es.kr,남여공학,062-670-7299, ,N,일반계, ,전기,주간,19690422,19690422,20211216,2915511400,광주광역시,남구,방림동
F10,광주광역시교육청,7401128,광주백운초등학교,Gwangju Baegun Elementary School,초등학교,광주광역시,광주광역시서부교육지원청,공립,61653 ,광주광역시 남구 독립로 51,(백운동),062-670-9105,http://baekun.gen.es.kr,남여공학,062-670-9120, ,N,일반계, ,전기,주간,19660730,19660730,20211216,2915510500,광주광역시,남구,백운동
F10,광주광역시교육청,7401135,광주봉주초등학교,Gwangju Boungju Elementary school,초등학교,광주광역시,광주광역시서부교육지원청,공립,61603 ,광주광역시 남구 봉주길 32,/ 광주봉주초등학교 (주월동),062-650-6600,http://boungju.gen.es.kr/,남여공학,062-671-5590, ,N,일반계, ,전기,주간,19750926,19780302,20211216,2915510600,광주광역시,남구,주월동
F10,광주광역시교육청,7391250,광주북초등학교,광주북초등학교(GWANGJUBUK ELEMENTARY SCHOOL),초등학교,광주광역시,광주광역시동부교육지원청,공립,61044 ,광주광역시 북구 하서로 985,/ 광주북초등학교 (효령동),062-717-1700,http://gj-buk.gen.es.kr/,남여공학,062-717-1775, ,N,일반계, ,전기,주간,19350427,19350601,20211216,2917013500,광주광역시,북구,효령동
F10,광주광역시교육청,7391080,광주산수초등학교,Gwangju Sansu Elementary School,초등학교,광주광역시,광주광역시동부교육지원청,공립,61418 ,광주광역시 동구 산수길 28,/ 광주산수초등학교 (산수동),062-221-8602,http://sansu.gen.es.kr,남여공학,062-221-8604, ,N,일반계, ,전기,주간,19700423,19700423,20211216,2911011000,광주광역시,동구,산수동
F10,광주광역시교육청,7401211,광주삼육초등학교,Gwangju Sahmyook Elementary school,초등학교,광주광역시,광주광역시서부교육지원청,사립,61731 ,광주광역시 남구 회서로 30,/ 광주삼육초등학교 (주월동),062-230-3636,http://gwangju36.gen.es.kr,남여공학,062-230-3610, ,N,일반계, ,전기,주간,19540415,19620101,20211216,2915510600,광주광역시,남구,주월동
